name,city,cuisine,rating,price_range,coordinates,phone,url,address,opening_hours
Burgers by The Happiest Hour ,new-york,"['Burgers', 'American', 'Sandwiches']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.721106, 'longitude': -73.9925288}",+12122432827,https://www.ubereats.com/new-york/food-delivery/burgers-by-the-happiest-hour/cB2Ip71-SuCMJzJC-nqg6A,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '177 Chrystie Street'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday'], 'opens': '15:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '14:0', 'closes': '20:0'}]"
Fresh Food Deli,new-york,['American'],{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.750906, 'longitude': -73.971126}",+19178891833,https://www.ubereats.com/new-york/food-delivery/fresh-food-deli/yC3-1C1SS_q7syVST2qwzA,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'New York', 'postalCode': '10017', 'addressCountry': 'US', 'streetAddress': '820 2nd Ave'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:0', 'closes': '0:0'}]"
Famous Amadeus Pizza (Madison Square Garden),new-york,"['Italian', 'Pasta', 'Comfort Food']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.7498097, 'longitude': -73.99478429999999}",+12129041112,https://www.ubereats.com/new-york/food-delivery/famous-amadeus-pizza-madison-square-garden/TvlPpy5TRc6Jwy5vQsh7Tg,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10001', 'addressCountry': 'US', 'streetAddress': '408 8th Avenue'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '16:0', 'closes': '1:30'}]"
Dunkin' (140 Delancey St),new-york,"['Breakfast &amp; Brunch', 'Donuts']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.71852370000001, 'longitude': -73.9867793}",+12127772003,https://www.ubereats.com/new-york/food-delivery/dunkin-140-delancey-st/qm_beeepT4qUOg99wm86rg,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '140 Delancey St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:30', 'closes': '20:0'}]"
Gonzalez y Gonzalez,new-york,"['Mexican', 'Latin American', 'New Mexican']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.7263457, 'longitude': -73.99704410000001}",+12124738787,https://www.ubereats.com/new-york/food-delivery/gonzalez-y-gonzalez/ApgVZ92hS76HIRa_CFt6wQ,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10012', 'addressCountry': 'US', 'streetAddress': '192 Mercer St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '22:0'}]"
EN Japanese Brasserie,new-york,"['Japanese', 'Asian', 'Sushi', 'Noodles', 'Desserts']","{'@type': 'AggregateRating', 'ratingValue': 3.8, 'reviewCount': '11'}",$,"{'@type': 'GeoCoordinates', 'latitude': 40.730631, 'longitude': -74.0071658}",+12126479196,https://www.ubereats.com/new-york/food-delivery/en-japanese-brasserie/9Lks5I0zTgazQHbSIvV9Pw,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10014', 'addressCountry': 'US', 'streetAddress': '435 Hudson St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '21:0'}]"
Thai Jasmine Restaurant,new-york,"['Asian', 'Thai']",{},$$,"{'@type': 'GeoCoordinates', 'latitude': 40.716252, 'longitude': -73.999943}",+12123493132,https://www.ubereats.com/new-york/food-delivery/thai-jasmine-restaurant/0PwGAfxyTWenf89sxRXbHw,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'New York', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '106 Bayard St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '21:0'}]"
Pepolino restaurant,new-york,"['Italian', 'Pasta']",{},$$$,"{'@type': 'GeoCoordinates', 'latitude': 40.72075, 'longitude': -74.00486}",+19173301931,https://www.ubereats.com/new-york/food-delivery/pepolino-restaurant/LRwhqCz_RtaL2dP9VqTbSA,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '281 West Broadway'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '12:0', 'closes': '20:30'}]"
Soma cakes NYC,new-york,"['Desserts', 'Cupcakes', 'Kids Friendly']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.7259968, 'longitude': -73.97853289999999}",+13472083613,https://www.ubereats.com/new-york/food-delivery/soma-cakes-nyc/cFz7EJ2gTPGUvs7CFXYscA,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10009', 'addressCountry': 'US', 'streetAddress': '380 E 10th St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '18:0'}]"
A Salt &amp Battery,new-york,"['European', 'Modern European', 'Seafood']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.7384022, 'longitude': -74.0019757}",+12126912713,https://www.ubereats.com/new-york/food-delivery/a-salt-%26-battery/WYGq0GDRQGyVjAtttXJtIQ,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'New York', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '112 Greenwich Ave'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:0'}]"
Super Taste 百味蘭州拉面,new-york,"['Chinese', 'Noodles', 'Asian']","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '12'}",$,"{'@type': 'GeoCoordinates', 'latitude': 40.7150682, 'longitude': -73.9933339}",+16462830999,https://www.ubereats.com/new-york/food-delivery/super-taste-%E7%99%BE%E5%91%B3%E8%98%AD%E5%B7%9E%E6%8B%89%E9%9D%A2/ZTNmQISgSK-51RYNdbgpcw,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '26 Eldridge St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '20:0'}]"
Orion Diner &amp Grill,new-york,"['Breakfast and Brunch', 'Juice and Smoothies', 'Salads', 'Sandwich', 'Burgers', 'Seafood', 'Pasta', 'Desserts']","{'@type': 'AggregateRating', 'ratingValue': 4.2, 'reviewCount': '100'}",$,"{'@type': 'GeoCoordinates', 'latitude': 40.7377933, 'longitude': -73.98122649999999}",+12125108733,https://www.ubereats.com/new-york/food-delivery/orion-diner-%26-grill/8pL2QMjTS2ilBbPAXYzKKQ,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10010', 'addressCountry': 'US', 'streetAddress': '395 2nd Ave'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '0:0', 'closes': '23:59'}]"
ViceVersa Restaurant - Midtown West,new-york,"['Italian', 'Pasta', 'Steak']",{},$$$,"{'@type': 'GeoCoordinates', 'latitude': 40.7636, 'longitude': -73.986721}",+12123999291,https://www.ubereats.com/new-york/food-delivery/viceversa-restaurant-midtown-west/2oC-ojJVTV688Z0AOfNdsg,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10019', 'addressCountry': 'US', 'streetAddress': '325 W 51st St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '17:0', 'closes': '22:0'}]"
Dunkin' (1031 6th Ave),new-york,"['Breakfast and Brunch', 'Donuts']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.7525199, 'longitude': -73.98602699999999}",+10000000000,https://www.ubereats.com/new-york/food-delivery/dunkin-1031-6th-ave/ECGM9-QMR0iidRIDhvz10Q,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10018', 'addressCountry': 'US', 'streetAddress': '1031 6th Ave'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '6:30', 'closes': '17:30'}]"
Pure Green 45th st.  (Midtown),new-york,"['Healthy', 'Juice and Smoothies', 'Desserts', 'Vegetarian']","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '11'}",$$,"{'@type': 'GeoCoordinates', 'latitude': 40.75475, 'longitude': -73.977479}",+16464195409,https://www.ubereats.com/new-york/food-delivery/pure-green-45th-st-midtown/v2B814FSTwOjPn0zeXV-Gw,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10017', 'addressCountry': 'US', 'streetAddress': '45 E 45th St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '7:30', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '14:0'}]"
Tina's Cuban Cuisine,new-york,"['Sandwich', 'Salads', 'Coffee and Tea']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.7630413, 'longitude': -73.9757337}",+12123154313,https://www.ubereats.com/new-york/food-delivery/tinas-cuban-cuisine/miNH51_YRMuL3eiuklsq2Q,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10019', 'addressCountry': 'US', 'streetAddress': '23 W 56th St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '19:45'}]"
Taheni - New York,new-york,"['Mediterranean', 'Greek', 'Vegetarian', 'Salads', 'Desserts']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.7669606, 'longitude': -73.98298}",+16314567250,https://www.ubereats.com/new-york/food-delivery/taheni-new-york/DP7KgqviRRCpP8yj8KxnYg,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10019', 'addressCountry': 'US', 'streetAddress': '1000 S 8th Ave'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '4:0', 'closes': '4:30'}]"
The Pig 'N' Whistle,new-york,"['Salads', 'Sandwich', 'Seafood']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.7580982, 'longitude': -73.98063499999999}",+12128190095,https://www.ubereats.com/new-york/food-delivery/the-pig-n-whistle/LsR_0_3mRYSaeHGbYABMHg,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10036', 'addressCountry': 'US', 'streetAddress': '58 W 48th St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '0:0', 'closes': '1:0'}]"
Remedy Diner,new-york,"['Burgers', 'American', 'Sandwiches', 'Allergy Friendly']","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '13'}",$,"{'@type': 'GeoCoordinates', 'latitude': 40.721725, 'longitude': -73.9854593}",+12126775110,https://www.ubereats.com/new-york/food-delivery/remedy-diner/dFDO3xWlTYu6uNVWXixyVg,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '245 E Houston'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '0:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '0:0', 'closes': '23:59'}]"
The Bacon Joint,new-york,"['American', 'Sandwich', 'Burgers']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.74415449999999, 'longitude': -73.99524860000001}",+16464198044,https://www.ubereats.com/new-york/food-delivery/the-bacon-joint/9ikDasNZRTeqbACnvThe8A,"{'@type': 'PostalAddress', 'addressLocality': 'New York City', 'addressRegion': 'NY', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '171 W 23rd St, 1'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '0:0', 'closes': '23:59'}]"
Juice Generation - Union Square,new-york,"['Juice and Smoothies', 'Healthy', 'Gluten Free Friendly', 'Vegan']","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '22'}",$,"{'@type': 'GeoCoordinates', 'latitude': 40.7375761, 'longitude': -73.98991769999999}",+12125311110,https://www.ubereats.com/new-york/food-delivery/juice-generation-union-square/x4uVu0u4SEWuzNjo6B0a6g,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '28 E 18th St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:0', 'closes': '18:0'}]"
Sundaes and Cones,new-york,"['Desserts', 'Vegetarian', 'Coffee and Tea']","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '104'}",$,"{'@type': 'GeoCoordinates', 'latitude': 40.7309537, 'longitude': -73.98926999999999}",+12129799398,https://www.ubereats.com/new-york/food-delivery/sundaes-and-cones/wLWqSrPsSMq4DD_hR5bXSw,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'New York', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '95 E 10th St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '14:0', 'closes': '21:29'}]"
Taco Mahal - West Village,new-york,"['Indian', 'North Indian', 'Tacos']","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '68'}",$,"{'@type': 'GeoCoordinates', 'latitude': 40.732321, 'longitude': -74.003305}",+16467191553,https://www.ubereats.com/new-york/food-delivery/taco-mahal-west-village/771mYVnEToClMFMVa37bvw,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10014', 'addressCountry': 'US', 'streetAddress': '73 7th Ave S'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '22:0'}]"
Hale and Hearty Soups - 55th St.,new-york,"['Salads', 'Sandwich', 'American']","{'@type': 'AggregateRating', 'ratingValue': 5, 'reviewCount': '10'}",$,"{'@type': 'GeoCoordinates', 'latitude': 40.7654447, 'longitude': -73.98413459999999}",+12122478200,https://www.ubereats.com/new-york/food-delivery/hale-and-hearty-soups-55th-st/zZIWXENqQC2OWO9SLAhieg,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10019', 'addressCountry': 'US', 'streetAddress': '927 8th Ave'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '15:30'}]"
Snowdays Shavery - 241 E 10th St,new-york,"['Ice Cream and Frozen Yogurt', 'Desserts', 'Coffee and Tea']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.729041, 'longitude': -73.984819}",+12129828881,https://www.ubereats.com/new-york/food-delivery/snowdays-shavery-241-e-10th-st/7MLDcL4ETw6eb-TufbGQAA,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'New York', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '241 E 10th St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:30', 'closes': '19:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '14:30', 'closes': '19:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '13:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '14:30', 'closes': '19:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '22:45'}]"
Pho Time ! by BoCaphe,new-york,"['Vietnamese', 'Noodles', 'Healthy', 'Thai', 'Asian', 'Vegan', 'Vegan Friendly', 'Sandwich', 'Juice and Smoothies', 'Comfort Food', 'Asian Fusion', 'Vegetarian', 'Vegetarian Friendly', 'Gluten Free', 'Gluten Free Friendly']","{'@type': 'AggregateRating', 'ratingValue': 4, 'reviewCount': '32'}",$,"{'@type': 'GeoCoordinates', 'latitude': 40.7221067, 'longitude': -73.99763200000001}",+16468821939,https://www.ubereats.com/new-york/food-delivery/pho-time-!-by-bocaphe/nKNTX-yiRfuRYie6vbgWOg,"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10012', 'addressCountry': 'US', 'streetAddress': '222 Lafayette St'}","[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:0', 'closes': '22:30'}]"
Feb 30 Lebanese Eatery,new-york,"['Mediterranean', 'Vegan', 'Healthy']",{},$,"{'@type': 'GeoCoordinates', 'latitude': 40.7295185, 'longitude': -74.0006172}",+16315520387,https://www.ubereats.com/new-york/food-delivery/feb-30-lebanese-eatery/A5e0zoY2QHe0xrYp6GoQbQ,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '22:0'}]"
